label	text
1	出售5元2000金币10元400元宝需要的加我诚信经营非诚勿扰
0	大半夜有没有人搬钻?188疲劳160w33级速度来一半给
0	你看是不是
0	看来是吧。
1	132.粮66食百事可乐卫零22122
0	出信物yuanbvx22301741
0	收个徒弟，宠徒可带飞，有找师傅的吗
0	什么账号
0	38永久搬钻工具群号188471736稳定只适合板钻党需要的速度十十十十十十十十十十十十十十十十十十十
1	热卖:1百rmb=10万元宝送100万金币十签定符200十金刚石200个战神裁决法神血印天尊龙纹
0	组队群599945535%16
0	东皇前期你反红我反蓝。
0	这间B就不配赢啊，这一局。
0	祝你们99
0	这周下去7万元宝了
0	采金币呗
0	可能不坑不重开珍惜时间珍爱生命
0	12恒恒有点优秀限时免费带上分,需要上分的加我,免费带
1	老板需要元宝么需要的话联系我长期合作信誉第一
0	39看见曹博我头蒙这队友卖的加我丛队友卖的小姐姐加我加我加我快点加我
0	出大太阳532,中太阳1567,鉴定符2513退服甩卖,要的代价密,黑商勿扰
0	今晚8.00/8.35两场领地，会的兄弟速度开团，获胜方有元宝等奖励，希望大家积极配合
1	五折dai冲需要的老板滴滴速度
0	把伽罗给禁了。
0	要哪个辅助好。
0	50出个贵8全息号,要的加
0	四楼拿个刘禅。
1	4元出分.送货上门.诚信经营.小本买卖.要的私聊.卖完汽油
1	出售银币1比1w五色2毛一个要的私聊会交易的来长期大量
0	加上你微信就骂你
0	哥哥，带我耍
1	六折出售元宝,只有2400元宝,要的密我
0	做天我看。3600多分都可以上市了
1	收个十10的强化卷卖的联系我出售搬钻辅助一直搬钻的朋友可以联系我了绝对稳定
1	大量出yb,160比例,要的加我微信13960933563先货后付款
1	1/18000出银,有材料需要的滴滴,需要的速度了
0	不想奋斗了
0	卷儿是谁
0	可以卖15块十4万银子
0	对面好肉啊。
0	觉得他们不厉害
0	等一下，在银行
0	禁后裔，？
0	代开黑钻150w7天搬钻神曲魔法封印装备圣物转换书lv80尊贵黑钻会元7天尊贵黑钻会元30天
1	34114.粮66食百事可乐卫零352
0	还想兑换金币做梦噢
0	2代白金以下3元一把需要的加我
1	10131.粮66仓因为爱情薇37458383034133
0	本来就是嘛
0	5000w100快丢你换点钱过早要不搬钻不容易
0	领到12000虎牢币没
0	你妹真的keng
0	我的治疗还是虚弱呀。
0	金币的经常没有
0	别用百里
0	不是他送你这么多人头你是被秒的人
0	二楼打野吧。
1	6500元宝打包370,出:召唤神兽爆炸火雨逐曰可验货可担保要的朋友加好友
0	见我不开心吗
1	0.1出货,1元出字,有需要的吗
1	高比例出货,帮到一比70,先货再钱,长期合作,加薇18856263399!
1	出活动字05一个10起卖需要滴滴
1	94万元宝出售要的加微信200719961给钱就卖
0	还被骗走了150
1	大量现货安全稳定买元宝就找我有需要的老板加威:17640167200
0	可以退的兄弟你加微信吧现在都是全退啊我们都是先给你退啊
0	先买小的凤鸣
0	脆皮多用后羿
1	0.5出任意字需要的老板联系
0	79才26个牌子
0	但是没金币了，没资源了
0	没走位被貂蝉打的08
1	2326.大量出粮1
0	出售黄色电影,2元1部需要的加微信wangzi2871刚更新,波多野结衣最新视频骗子死
1	岀售yb,摆摊交易,货到付款需要的,请联系安全交易长期优先
0	大家加油采集，争取把联盟排行搞到第一，铁券获得不易，每个人都尽自己最大努力
0	他们两个呢
0	废墟中的希望——大小姐
1	113YB.白菜价物美价廉安全可靠需要VX
0	我13岁那个姐姐带我飞
0	可以开麦dd
0	只接受qq
1	100塊=8萬元寶+90萬銀兩+六级宝石送神獸需要的mmmmmmmmm[双
1	出字萌1宝5降1临7.一元一个.要的加好友-
0	无聊打发时间
0	我才28级我说什么了
0	惹你了？
0	此号v7，180块便宜出售，要，的，私
0	号上现在没元宝不然我可以直接买了
1	出售各种字十个五块要的加好友随便选
0	减抗太费元宝了
0	3二四六七八
1	5块10万分出兵,要的大佬私聊
1	大量出售元宝,1比40,货到付款,要的mmmmm
0	**马化teng必si
1	5毛出字出字5毛要的老板滴滴
0	小例女你爷爷我来了
0	出售透视自瞄需要的加qq776346477歪歪频道747115稳定使用
1	5元5000钻石加q3095803848
1	1416.粮66食百事可乐卫零133119
0	大号v730把v30元真心卖了只卖游戏可以验号要的加我q387629757
0	不是我真的我看我这个月充值这个区就是这个月开的是吧?我看我微信通知我里面充值服务充的全是游戏我
0	我的孙尚香7889
0	百分百胜率妲己，30把
0	5收各种弃吭号价格美丽卖的联系VX游戏不说话
0	凤求凰50元一个需要的加我,
1	1比2万出银有材料会交易的来
1	半价出张改名卡,和25万银子,15块,需要的联系
0	你们才3次6分
1	出袁宝1比60元宝号包倒包教包会老司机保驾护航高战先元宝需要加微信he309021
0	五楼玩什么
1	处理元宝,300元等18000元包,需要的联系mmmmm
0	你对抗诉
1	租号板钻,一个角色一天一元或金币50万,黑钻12一个角色,金币70万,有出租的加我的群3737857
0	60张需要的滴滴025一张
1	诚信交易,卖元宝拉一百等于4500,两百9500需要的密聊
1	l1100比例需要联系
0	3楼法师么
1	四折出储备,银1比20000.图0.5,喇叭1快一个
0	剑侠情缘招玩家上线贵9!千万元宝!给你最好的最优质的游戏体验想玩的加我战力轻松升
0	五楼打野嘛？我以为你要玩射手
0	2500元宝收个悟十的，卖的m我
0	1600撩
0	出售改名卡,小喇叭,染色,清新,还剩800储备30.要的老板滴滴,骗子滚开
0	是不是5排
0	宝贝们，还差11个，赞，
0	出售搬钻神器需要的q裙562864851永久是为稳定不掉
0	带带我呗
0	我QQ上荣耀
0	金币最多的时候我6.8万
0	匹配ddddddd
1	140出售二万元宝!有需要的可以联系我高v先货绝对信誉
0	可以省不少银子
1	半价商城.有需要的老板滴滴
0	咱去玩Q去吧。
0	不会4个射手吧
0	夸夸我或者质疑我什么的
0	就是的呀你看以前游手好闲那个区里面就是一个男的前期冲的很牛逼说的到后面的时候就是就了两个推
0	没事，有我ne
0	反正让我去跑环就太累元宝堆也累
0	不够肉啊
1	三千万1.5要的滴滴内丹技能书都可以
0	你们太强了
1	大家好,我是一位金币商家,诚信安全,老板们私密我
1	长期出金币需要的加vx247258024来个长期合作的老板!
0	处什么CP来我战队里面全是小哥哥
0	搬钻升级神器需要的m我超稳定qq534404262十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十
0	给传个功
0	我只想躺
0	2517995391要片的加,10元一软件,嫌贵的加qq再聊,初做生意,价钱可商,诚信,做事先货后钱
0	金币不够1w5
1	银1比1.6要的密,还有47万拉
0	出售ios虚拟定位软件全国各地抓个遍只需12元需要电脑操作要的加vxzhangqinhanyyxsxr不能使用
0	没意意识的话就别打野了
0	幸出售此号要的联系我120
0	怕你被针对。
1	出龙魂,银子,元宝,需要的MMMMMMMMMMMMMMMMMMMMMMMMMM
0	在安慰我
0	1600分打不过啊
1	卖字3毛一个,需要的滴滴滴
0	1/10我笑了
1	出各种字一个5毛出半价元宝出银出各种紫色技能书一本2元要的滴滴
0	终于赢了一把了%18
0	大量收银子一万一块有出的滴滴只限今天
0	10个金币
0	我不开了开了我怕卡
0	他没确定，要等会
0	今天感觉买到60金币浪费咯
0	带人升级小号每个角色3元红包有需要的加我微信18760959036
0	没有你QQ号啊
1	出售164元宝挂交易行秒装备出售等于实得159元宝等于12块红包,不磨砺,要的往交易行挂3个39一个42元宝的东西
0	47心怀战神梦丶需要除草挂的加q1704580860,5元永久
0	36龙魂卖视频软件要的加qq2822974274
1	快速充值50元五万点卷v7朱雀加微信wln2352467685
0	找个打野大佬帮忙上分，有v7号皮肤随便玩，要玩的加我。
0	排位不选猴，态度不积极
0	铂金黄金陪打5元一把需要加我战绩自己查
0	我这厉害要辅助
0	低价带新区水下任意店需要的老板加q1062651332
0	哈哈哈12点了
1	大量出任意字,3元10个.稳定送到活动结束
1	110400求生舞王菜虚坤卖簧软件,需要的加我好友,给qq
0	我52就进去了。
1	16姐姐糖尿俺蛀牙一百=十万点券一百万金币服装套蓝色火焰,需要的加我
0	亚瑟什么路
0	15元收毒抗8元收命中会心卖的加微信qq1143305950
1	出元宝1万3了50块要的加我
0	短腿太小了挖坟不适合你
1	卖新手礼包3坐骑1700绑元100个洗单10元先货后钱还有时装银两全天龙活动要的私聊我
1	出银1比15000需要dd会挂材料的来
0	太低的胜率发不出。
0	30金币那
0	专业代刷火麒麟套装十50万钻石30元包中加微信ggaaa110截图加我看信誉,私聊不回
0	25万一件大量出1售16065的垃圾粉要的mmmm横扫千军王室之秘籍-月之女皇十2泰达的酒杯
0	你躺他也带不飞
1	便宜处理元宝,银两现在需要的朋友加微信sdxoso
0	48别心软吖卖我自己的视频,要的加我
1	一百等三千二元宝,需要的滴滴我,非诚勿扰
0	这家伙肯定是连败了，心态炸了。
0	44老牛载着骨头高价回收半年以上微信号一个700起需要的加我好友
0	这猴子直6000元宝呢
1	出售2000元宝要的私聊
0	然后那小号坑我
0	不想玩了不行吗
0	我来帮抢。
0	找个人帮我打排位，上钻石给他200先付%5
0	出受各种灰机包稳定不稳定双倍退款自动板钻升级必备有需要的老板加我qq530536839十十十十十十十十十十十十十十十十十十十十
0	储备元宝买的都是绑定的没办法上架的
0	4000多场就一个钻2，笑死了
0	马上开新等级了老板需要小黑马信物之类的吗需要的话加微w825587151
0	也带我坑上去吧
0	装备大概卖了6000元宝左右
0	都是些sm的东西
1	50元=50万元宝送神兽1只十时装血色战甲永久加qq
1	老商家出售元宝,诚信交易,1比60,货到付款,需要的加qq932576548
0	传奇私服爆率99上线v12微6494376487
0	两个肉后期没伤。
1	100=160万200=330万300=500万
0	金三角工作室大量出售元包,比例50,承接app推款,家族秒拍,有需要的加微信ljh8233详谈
0	国服韩信1-7
1	低价出售,元宝,银两,需要的老板mmmmmmmmmmm欢迎长期联系交易
1	出售各种汉字5毛一个稳定7天需要的滴滴
0	冲1百元19万金钰食魂5随机需要得加qq664955552货先
0	不要问我为什么。
1	卖完弃坑了,0.05出水果
0	174就敢叫嚣
0	哈哈dacuol
0	这号谁要?50微信红包卖了!无绑!超多,皮,肤,要的加我?
0	这个公平
1	出银1比1.5要的速度有100万
0	此号150出，要的加我私聊
0	此号150出，要的加我私聊
0	此号150出，要的加我私聊
0	老子乐意
0	兄弟，吃鸡要gua吗
0	来一个好射手和法师
0	白银3元黄金4元铂金5元一颗星需要的加好友可段付7
0	聊sao的哥哥加我
0	五楼换战士。
0	在收枪的同时把手里的那只枪给戳出去就可以完成快速两连戳，对线记得要存枪～（斗鱼4909228）
1	有没有要j的一2oo6oow3oo1ooow有需要加好友没材料也可以元宝换
0	代da,钻s5元一星,钻s一下白菜价,需要的加好友
0	觉得幵房
0	还不睡哇
0	此号200就出
0	今天先睡了
0	我已经，40星了
0	w刷永久神器:兽神冰神纪元死神等等武器应有尽有,一件30元要的加q:771177599先货后付送n点非卖品等等
1	需要元宝吗安全可靠比例1比50需要加微信xhygr87boy
0	储蓄的元宝买不了宝宝
0	出兵出上限水果需要联系+Vdanjige9527人不在号前6985491
1	2.5/2/4000/900出贸私聊
0	还是睡觉呀
0	80就强化5个到100然后再强化其他的这是最经典的玩法的故事80八五90灸舞100
0	你们几点休息
0	1500点1400分了
0	不过我看到好多九二九三九四年的都感觉比我老
0	代打,黄金铂金三元一星,钻四元,要的加,代多的可优惠
0	个45万银子了这个号，他们说采集的材料也可以当交易用
1	一百块=15万元宝安全不封号联系q1635178931
1	9000[元宝]或者160w银两和30个龙魂,需要的兄弟联系
0	大哥，你要玩射手，我就玩别的了。
0	不要红包，你银子最高上限就是4w啊
0	半折元宝，骗子离远点
0	出去抢银行吗
0	我一个人走下路。
0	星耀三了啊
0	只是游戏里面的cp
0	输了我就没了
1	出售银紫1比3000要的加好友私聊
1	红包出任意字,0.5一个要的老板滴滴
0	23萧白只玩m4稳定wg,需要的加,xzs勿扰
0	我猴子更弱q
0	玩边境？
0	出售打暴走辅助,买的加q1342946979长期合作可教打20人姿势买的速度了十十十十十十十十十十十十十
0	你CP呢，叫来
0	五楼打野，五楼。
0	都要用金币
0	钟馗谁要
0	不勉强。
0	还可以5队采金币
1	几组v4元宝号永不封号要的加微信cxk584082526
1	天美工作室/出200=16000/yb100=160万银龙魂宝石需要的滴滴我
1	路飞处理元宝100=6000需要的私聊可先货后钱
1	1240元宝换红包红包先要的加微信380456965
0	抢妲己有啥用
0	带你崩三路
1	2200元宝半价出要的加好友私聊
1	11821.粮66仓因为爱情薇3745838303115
0	别跟他刷浪费元宝
0	方便加vx一起聊吗
0	26要卦吗铁子新版本稳定卦需要的加好友了解一下聚集人数
0	1500元宝收悟性十的材料宝宝卖的滴滴滴我，1500元宝收悟性十的材料宝宝卖的滴滴滴我，
0	好巧，你是独山的吗
0	还有4000金币
1	3毛图2位置大号一号多图大龙可停车刷的滴滴滴另出大量银子
0	后羿都是4800才一个市
1	24138.粮66草有你所需围132134
0	蹲CP，蹲基友，蹲闺蜜，蹲死党，蹲徒弟
0	还有478银子了
0	代3506125084
1	12出售4500元宝,要的私聊
1	长期249收额度,收退服装备马号,收各种印记,玄冰,材料,长期115出yb,认准小豆花,长期1
0	可曾听闻虎牙寒冰。
0	我刚想点百里守约
0	我不敢打了
1	十个字四元随你选什么都有需要密我,12000比例出银,0.15出五色
0	8个号100张手工tu包车老板联系速度,到12点完事
0	公众号呀最蛋疼的是还有一个那个服装黎氏商城还没有更新就更新一个服装好像
0	回车群免费刷礼包回车群免费刷礼包回车群免费刷礼包
0	剑侠华山全面更新门派开放玩法增加你没见过的神器至尊15两千万原宝黎饰来的加我
1	0.35卖字需要的滴滴
0	小妹儿，你要带我上分吗。
0	罩破了查一圈，没有就附近金币由撞了，睡觉
0	还得17天
0	55快手平台贼优秀想看认真那个的加我
1	半价元宝,需要的滴滴我
0	一把没赢
0	猴子吧？
0	之前一万金币出四片
0	大量出帝王书1元60本,要的加34872oo53
1	10元600元宝平台稳定有货下单极速到账首冲双倍需要联系我
1	出售元宝有诚心要的朋友联系长期交易优惠比例1比8
0	我最近掉了8颗星
1	出售元宝比例116要的联系,欢迎量大的老板订购
0	寂寞的加我,40元一个小时怎么玩都可以
0	等蓝龙出来在做许愿树或者金币活动
0	452出售刺影要带一个,要的加微信95702838私聊771
0	哈哈哈哈40星
0	禁我李白666
0	10153出160评分的水龟和155的铜狮子,需要的老板赶紧去看一下了,超低价!手快有手慢没哦,好不容易抢了摊位,过时不候!水龟已被秒了!还有捉宠果子,需要的也赶紧来了喂!
0	买码赢了250
0	会很多啊
0	857是啥我也不知道
0	5楼不打野？
0	我组队抗路。
0	出售推荐号4元一个10元3个需要的加微信602705628
1	出银子。出图。需要的老板滴滴
0	现在项羽3
0	出售身上武器石头9200不讲价,需要的这个价很优惠,不需要的一百都嫌多不要的别密我
0	你开语音了？
0	金币买体力不要超过80
1	儿童节38元10000点券速度加q77276560
1	大量出货1135要的滴滴
1	----銀---员寳--龙混--需要的滴滴
0	五百人抢先服国服群524402815欢迎各位收/出号大佬
0	第一次发表情试试
0	诚心卖号安卓只要4500元诚心买号的加微信chs211
0	锅70元,先钱后改价,卖的加微信13627228704
0	是直播还是用软件的
1	需要元宝的联系我mm送宝砻魂白菜价出了
1	工作室元宝有出:155需要的联系安全保证五万免赔
1	出售各种字有需要的老板滴滴滴还有几百个字
1	出米比例14有要的MMMMMMMM
0	QQ，今天结果就删了。
0	不知道啊你是350块钱买了70万银两吗？
1	3000元宝半价商人滴滴我
1	需要元宝么老板,一比三十,先货后款,保证安全,有需要加微信zz55594546
0	针对我我就半肉
1	0.1出水果
0	干后羿就完事了
0	38元辆永久a车需要私
0	我59开的
0	有没有掉分车队
0	毕竟前期合作肯定需要个信任度嘛所以我们都是先货后款第一次你觉得安全了过后过给几天给都可以
0	6逐鹿令来找Chang丰V18319016820122
0	d张飞谢谢
0	小号太乙排名24
1	200元=16万元宝十地煞强化精华x50十五彩神石x30十新莽神符x3十熊猫珍兽蛋加qq号:332286850不封
0	1:50出2000yxb搬钻dang便宜信誉可小额交易我不先要的mmmmmmmmmmm十8寂静之誓腰带十11寂静之誓臂章十11坚定信念之石
0	1比40出钻,上榜可先,龙语手办进化石都可以最高价!
0	这把在没了睡觉
0	我不坑的
0	绿色的等级没有你身上的高级所以不能替换
0	10元3包接龙群,玩的加微信yyookk9527
0	另1650需求m我
0	你只要脸不黑，应该能赢
1	100块=8万元宝十90万银两送神兽需要的mmmmmmmmmmmmmmmm
0	45级一条加3000稳定的来,
0	就是找图商刷图，爆出来的稀有材料，找银商挂交易行最高价买下来
0	1比50出售yxq要的叫我石家庄当面最好微信先给我发红包给也可以需要的叫我十十十十十10天丛云
1	结婚出宝石,潜能果,需要的老板滴滴.[乔峰拜帖]
0	我那个更菜
0	辉煌群3979496长期买卖yxb49出52收支持小额玩三-公六-合-彩十十十十手动带20人十十搬钻十潜水看信誉十17武士刀十17武士刀十17武士刀
0	这个群没充钱你就领不了了你上个去充的钱这个区领回流这个区充的钱下午去领工资
1	1比450出5w钻石需要的老板私聊
1	30=1w钻石,需要的联系qq870070065
1	晴天工作室出售元宝需要的老板私聊一比五十
0	要有爱国爱家的情怀
0	我用得着上班？
0	我木兰不太6
0	4之后我可以帮
0	打其他游戏不也一样吗
0	钢兰5块钱要的加好友
0	后羿4000多分了
0	要是抽满的话就是361次必出水晶
0	共和国之辉家族招收一名稳定供货商,请加我们家族群,先货的私聊
0	20元一页满级符文需要的加微信kuyd5555
0	小老弟你手气不行
0	兄弟你抗压能力强吗
1	低价接砸012宝石套46等接时装22大量出米认准一只傻亦辰由扬州国王担b需要的速度滴滴
1	1:500卖钻石,有意私聊
0	我很菜的
0	中路蓝那边那个草就行
0	我微信15100956632
0	五楼你打射手还是？
0	10元体验服要的加q,184579843哦
1	7000元宝有谁需要的可以私聊滴滴我
1	长期出yb1比100要的联系微信lhgxfc88888
0	5元出售目前所有渠道礼包链接，2500绑定元宝，服装3级石头，没领过的找我领啊
0	你对后裔OK吗？
0	看片5元8部都是1时以上的,要的老板m,pian子死玛
0	还指望拿券
1	出y出元宝,需要的老板滴滴
0	留点金币买馒头
0	1楼打辅助吗？
0	%14一起玩吗,我换个号,+我vx邀你~
0	我不玩了我睡觉了(-ｪ-)｡o
0	输的真迷
0	这个他要600块钱他不知道六六六600600加那个1000多块钱啊1200
0	累计30w元宝送的那个宝宝你看了吗好漂亮啊
0	都拿刺客玩射手，他妈的。
0	中单法王在线蹦迪
0	100收个安卓带wx一百二十万以上战力
0	一楼辅吗
0	你打野mq
1	1/15000大量银字.要的滴滴.
0	包子一到一百需要咪_avg_sim10
0	范范怎么了?从你们家走了又回来了?
0	三楼玩了1000多吧还在钻石段位呢
0	我QQ3119833760
0	5块100个片,需要的加好友,看名片加扣扣
1	职业商人,出yb,诚信经营,高v买家可长期供应,可先货后款,不欠款不封号,安全可靠,需要的加微信
0	玩哪个。
0	你不打野？
0	花1.5万金币
0	54无懈可击乆低价卖黄色软件,需要的加我
1	出售元宝帮倒100比7000元宝,300以上的8000比例需要的微信号qq3169336735
0	孩子要生了吗
1	最后3835元宝卖270元,要的加微信dgj760821
0	4级我才帮你们
0	5个我们可以去匹配
0	成人电影2元一部微信zhencheng43674411保证无毒!
1	132140.粮66仓因为爱情薇37458383097
1	117114.粮66食百事可乐卫零19132
0	我射手没低于60胜率得
0	都ok的话就建立关系
1	5元10个字要的老板滴滴
0	便宜处理此号100元需要的加我
0	长期玩的加好友能加vx一起做任务的快滴滴我了
0	不要找情缘了跟我做兄弟打架了我只帮兄弟不
0	长期代刷深渊登机更有搬钻升级辅助需要的咨询扣179713739
0	唉，上不去，太难了，技术不行呀～
0	出售1000w20rmb支持zhifubao或者微信一元一次,不嫌麻烦得来十10天魔斩十10冥炎刀-魂殇
1	12528.粮66仓因为爱情薇3745838301149
1	出售yb,有需要的密,先给元宝,后钱,不用给账号密码,诚信的老板来需要的加微信yxz19820501
1	半价出售时装,改名,转职丹,转性丹等商店用品,需要的老板密我.
0	此单子号代钻石铂金5元一星先打后付诚信加
0	额度卖了,现在有不到1000元宝了,有了一会加微信,有了联系你
0	3点团收老板1000一位不过退钱先给钱吗的现在混车不给钱的太多去的私聊我现在集合了还有2个位
0	4楼打野啊
1	半价时装坐骑改名卡.喇叭一块.染色石头清心丹2块!需要老板滴滴我!
0	单子号接钻石以下段位需要得老板加我看战绩
0	荣耀王者
0	来高战直接往前冲直接往里面走
1	366.海豚YB阁,海豚小班助你战力狂飙,求微37458383011916
0	这b英雄放出来你打？
0	出售黄色视频,2元1部,需要的加微信wangzi2871直接看不下载,欢迎体验!骗子死,
0	打野一百金币
0	你在选个边就行
1	出金量大价格便宜元宝拍卖货到付款私聊没办法回感兴趣的可以了解一下comewithme11
0	没事尽力就行
0	110400看你浪的卖软件需要的加微信13617555692
0	hellohello15467元有认识的吗?
0	刚才我领那个免费宝箱我竟然开出了660颗钻石
0	说了不会辅助还要这样玩。
0	不会别的啊
0	qq福利小视x频国x产x露x脸绝对给力1元红包10个或者50w10个小视x频需要的加861925950
0	刚才开出676钻石
0	看这样子，没人玩辅助。
1	出售字单字0.5元一套2元要的私聊
0	跟单加我铂金跟单躺到罚款4元一把,
0	出水果上限，需要请加维L04021120游戏无法回复78682187
0	88包王者
1	有什么?你想成为战力第一吗?元宝出售11万,20万然后,那个,需要需要的加我微信,然后把随便输数
0	我也躺好了
1	113117.粮66仓因为爱情薇3745838301124
0	你开房间
0	需要daida嘛
0	tm真以为自己很强
0	mi981016另收7
0	yy64387642嗜血战盟5点金团招老板1000w一位跨区25红包长期可加群有优惠欢迎各位老板!
0	我射手刚被举报。
1	310w金币100元有需要的加微信zyk408只走dd373平台交易
1	出售元宝1比1900需要的加微信15949899113
1	半价出售2700元宝需要的老板联系,打包的最好
1	专业代充100=2500元宝需要的加微信anyang0717
0	23宠着小亮卖吃鸡挂要的加我好友
0	等一下QQ叫你
1	出字(萌宝降临30个)5毛一个收的老板滴滴我出字5毛一个收的老板滴滴我
0	不玩吃鸡
1	88万古流芳所有人元万钻石联系我qq422771406元万钻石联系我qq422771406
1	123112.粮66食百事可乐卫零3328
0	你们全部都是刚才那一队人。
1	5折出三千元宝,再出一个53万满四三减抗,经脉全蓝带4紫的峨眉,需要的私聊我
0	2100哇！大哥
1	32119.海豚YB阁,海豚小班助你战力狂飙,求微374583830731
0	射手给4楼玩吧用虞姬
0	这个辅助没用，我们都是脆皮队。
0	出售全身600元买的加微信wx1498884106
0	低价出售此号诚心诚意卖有意者加qq1542261602
0	听日8点唔洗上课？
0	刚刚一局对面三射手我们射手0.12死
0	那个号9连跪了，我都要吐了
1	118出新鲜绿色无污染的大米,原堡,比例合理需要的老板滴微信
0	低我也想调啊奈何实力不允许!六三一八四九八一五!
0	800w2300点卷已上架速度来秒壕大大们我搬钻搬了多日的
0	没时间，岱倒是行，星耀3-星耀5，3一星，星耀二到一4一星
0	谁都别赢
0	经常卖银子这个比你清楚
1	出2400元宝,加我好友,私聊有可能看不到
0	貂蝉下路跟我
0	哎整的我真tm着急气死我了
0	这把打回来。
0	积木，cnm劳资的银子去哪了
0	3大风起兮云飞扬威加海内兮归故乡你需要的我们都有66长66feng家族公告有66阮.
0	花卷？
0	第2次挑战武林盟主的时间虽然7分20秒不要提前也不要推迟大家一起进我们把独孤剑给他卡回来
1	加qq1662345620送vip4充值001折充30元=3w元宝先货
1	1比13收点元宝,先元宝的可以加微信详谈本人已买卖多次
0	全能高手是个什么鬼。
1	一百九万钻石五十万金币q63539828
0	cp到底是啥都行呀
0	我是射手，带飞
1	33480.5元出字需要的联系活动最后一天了
0	有人会玩游吗。
0	你们看着办
1	1000=9000元宝外加30万银两
1	15出米先包的来,所有材料低价出售,有需要的老板代价,卖完退游
0	充值8万6微信未实名号151万斗气金狮子觉醒二阶,五千出,已上架淘手you平台!斗帝成长赠礼20级
0	知道为什么吗
0	href便宜处理要的老板代价密u0000赐予者艾登
0	开局一只鹿，上分全靠躺？
0	昨天花那7000金币是真不亏
0	有中单吗
0	6毛手工26个十分钟搞定要的滴滴
0	干都明天早上
0	3号柱子可以退回来了被人家推走了
0	金币换呀
0	来个长期稳定的银商滴滴我
0	150出技能书,40出安康,布鲁,猪垫子250出专十
0	你就对着手机发呆，你就没我了
1	天龙工作室,出售银子,元宝,宝图,辅助挂,有群,要的老板请加微信a77777777pzc
0	10045均30以上161花无邪仅售1000135咸鱼仅售1000五色土专卖大量出大量绿球单价只需20,有摊即返,无摊的话返r就单价卖30有意私聊!
0	输一把赢一把输一把赢一把
0	330个开出来
0	50元10万还有一整套轻奢服装真实有效想买加微信jiaomei999666
0	五楼只会辅助
1	四折出储备.银1比20000
0	qq群744948660公正交易担保平台,如果你害怕被骗或者有被骗的我们欢迎你在此群收宠卖宠各种买卖交易等,我们都讨厌骗子厌恶骗子,我知道我发了这条消息之后就会被各个骗子举报我的这个群也人数暂时不到百但是我真的欢迎各位的加入我也不怕被举报被禁言,
0	四楼你上单
0	来个银商滴滴，顺便收五色，灵魂碎片
1	巴隆买卖裙322-4155长期买卖游戏币48出52收支持小额交易潜十十水十十搬十十钻十十倒十十卖十十
0	33回不去了丶阿熊诚信卖嘿需要的加我qq3442892177
0	别别人拐走啦
1	卖元宝!1比50,长期安全,货到付款,v9以下不接单,有兴趣的私聊
0	我打吧。
1	代练小号代刷世界1比280出yb号需要加微信zzjyui
0	其实这个号，不是我的
0	另1800需求mmmm
0	15000出158小鲶鱼不还价257摊位可反钻需要私聊各种技能书,球球底价出售,谁要空书来着,挑战全网最低价!
0	蹲个乖徒弟师傅目前铂金到王者都有号小号带你2
0	跨二金团收老板了没周367第一车免费想混车和有需要的老板加裙438757702另有搬钻升级辅助
0	不买现在又没有元宝商
0	板钻户卖1200w游戏b要的叫我啊骗子别来
0	代给我ad
0	hai，40星2天掉下来
0	此号200出有抢先服和内测皮肤想玩这个号的私聊我此号200出
1	刚才3000卖的悟10宝宝,出储备元宝2700,120人民币,先红包的来,还可以送20000银两.骗子***
0	这号能刷新90多次
1	6124.海豚YB阁,海豚小班助你战力狂飙,求微37458383069
0	总是猝113相遇不及防离别都是蓄谋已久114chang124丰
0	但我不你可以永元长不大能永元没有安全感
0	单子号接单黄金一星2元铂金一星3元钻石一星4元,要的加好友
0	100整地图会有新的精英出现
0	储备元宝怎么用的呀
0	我这凯打野的，hhh
0	你小号呢
0	孙膑，你出AD装吧。
0	46对你我不打烊戴打吃鸡5元不吃免费懂的加我
1	出售大量稀世宝图挖涂300张包车1.6元支持多次交易需要的加ly50609386
0	20人金团现在jaundice带老板包翻牌600w一个位置去的加群387165064十十十十十十十十十十十十十十十十十十十十十十
0	真的砸了一盟的金币田
0	你们聊，拜拜
0	来个巅峰1500的队友
0	真心的出此号50元买的加我
0	1800了还在钻石徘徊
1	出改名卡，喇叭，各种半价元宝。滴滴
0	好友现在不能加了
0	这也太惨了
0	3把队友跟*一样
1	出储备元宝3156要的联系
0	我们5个人
0	每次输在射手，我们射手总是个zz
1	139127.粮66食百事可乐卫零196
0	打600券换一个箱子
1	300=9万元宝十50万银两时装要的加微信cz9688b
0	感觉2楼靠谱些
0	11出满资水龟,29火龟,27布鲁可钻可r要的来
0	可是想拥有不容易，得充几万元宝才会给
0	100出此号，有兴趣+
0	这还不好办吗
0	不一样的剑侠上线尊享十五加俩仟w元包增加活动刺激战场和跨服战万兽魔塔所以野怪爆元包地级同伴送
0	出来排位
0	为啥不想说。
0	你不睡把
1	27138.豚海YB阁,豚海小班助你战力狂飙,求微37458383038
0	落日黄昏手动金团长期招收老板1000w一次或者25红包十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十荒古遗尘自动手枪荒古遗尘战矛
0	兄弟们我打对抗路
0	后面升级没铜币，升不了
0	67出售20赤金残兵扇子武器,带五级魂固化,要的请私聊!596
1	出员保1
0	adc抗压点
0	鱼鱼排位被打哭了%36%36
